current seq_region name,new seq_region name,INSDC accession,Notes
KZ268762,KZ268762,KZ268762,
KZ268763,KZ268763,KZ268763,
KZ268764,KZ268764,KZ268764,
KZ268765,KZ268765,KZ268765,
KZ268766,KZ268766,KZ268766,
KZ268767,KZ268767,KZ268767,
KZ268768,KZ268768,KZ268768,
KZ268769,KZ268769,KZ268769,
KZ268770,KZ268770,KZ268770,
KZ268771,KZ268771,KZ268771,
KZ268772,KZ268772,KZ268772,
KZ268773,KZ268773,KZ268773,
KZ268774,KZ268774,KZ268774,
KZ268775,KZ268775,KZ268775,
KZ268776,KZ268776,KZ268776,
KZ268777,KZ268777,KZ268777,
KZ268778,KZ268778,KZ268778,
KZ268779,KZ268779,KZ268779,
KZ268780,KZ268780,KZ268780,
KZ268781,KZ268781,KZ268781,
KZ268782,KZ268782,KZ268782,
KZ268783,KZ268783,KZ268783,
KZ268784,KZ268784,KZ268784,
KZ268785,KZ268785,KZ268785,
KZ268786,KZ268786,KZ268786,
KZ268787,KZ268787,KZ268787,
KZ268788,KZ268788,KZ268788,
KZ268789,KZ268789,KZ268789,
KZ268790,KZ268790,KZ268790,
KZ268791,KZ268791,KZ268791,
KZ268792,KZ268792,KZ268792,
KZ268793,KZ268793,KZ268793,
KZ268794,KZ268794,KZ268794,
KZ268795,KZ268795,KZ268795,
KZ268796,KZ268796,KZ268796,
KZ268797,KZ268797,KZ268797,
KZ268798,KZ268798,KZ268798,
KZ268799,KZ268799,KZ268799,
KZ268800,KZ268800,KZ268800,
KZ268801,KZ268801,KZ268801,
KZ268802,KZ268802,KZ268802,
KZ268803,KZ268803,KZ268803,
KZ268804,KZ268804,KZ268804,
KZ268805,KZ268805,KZ268805,
KZ268806,KZ268806,KZ268806,
KZ268807,KZ268807,KZ268807,
KZ268808,KZ268808,KZ268808,
KZ268809,KZ268809,KZ268809,
KZ268810,KZ268810,KZ268810,
KZ268811,KZ268811,KZ268811,
KZ268812,KZ268812,KZ268812,
KZ268813,KZ268813,KZ268813,
KZ268814,KZ268814,KZ268814,
KZ268815,KZ268815,KZ268815,
KZ268816,KZ268816,KZ268816,
