current seq_region name,new seq_region name,INSDC accession,Notes
scaffold_129,ADMH02001265,ADMH02001265,
scaffold_130,ADMH02000272,ADMH02000272,
scaffold_131,ADMH02000317,ADMH02000317,
scaffold_132,ADMH02002215,ADMH02002215,
scaffold_133,ADMH02001372,ADMH02001372,
scaffold_134,ADMH02002094,ADMH02002094,
scaffold_135,ADMH02001883,ADMH02001883,
scaffold_136,ADMH02002123,ADMH02002123,
scaffold_137,ADMH02000584,ADMH02000584,
scaffold_138,ADMH02001585,ADMH02001585,
scaffold_139,ADMH02001863,ADMH02001863,
scaffold_140,ADMH02001204,ADMH02001204,
scaffold_141,ADMH02001422,ADMH02001422,
scaffold_142,ADMH02001638,ADMH02001638,
scaffold_143,ADMH02000567,ADMH02000567,
scaffold_144,ADMH02002170,ADMH02002170,
scaffold_145,ADMH02000800,ADMH02000800,
scaffold_146,ADMH02001911,ADMH02001911,
scaffold_147,ADMH02000239,ADMH02000239,
scaffold_148,ADMH02001044,ADMH02001044,
scaffold_149,ADMH02002135,ADMH02002135,
scaffold_150,ADMH02001578,ADMH02001578,
scaffold_151,ADMH02001352,ADMH02001352,
scaffold_152,ADMH02000379,ADMH02000379,
scaffold_153,ADMH02001587,ADMH02001587,
scaffold_154,ADMH02002076,ADMH02002076,
scaffold_155,ADMH02002091,ADMH02002091,
scaffold_156,ADMH02002023,ADMH02002023,
scaffold_157,ADMH02001864,ADMH02001864,
scaffold_158,ADMH02000392,ADMH02000392,
scaffold_159,ADMH02001296,ADMH02001296,
scaffold_160,ADMH02000550,ADMH02000550,
scaffold_161,ADMH02000418,ADMH02000418,
scaffold_162,ADMH02002097,ADMH02002097,
scaffold_163,ADMH02000910,ADMH02000910,
scaffold_164,ADMH02001611,ADMH02001611,
scaffold_165,ADMH02002185,ADMH02002185,
scaffold_166,ADMH02000237,ADMH02000237,
scaffold_167,ADMH02000787,ADMH02000787,
scaffold_168,ADMH02000176,ADMH02000176,
scaffold_169,ADMH02001150,ADMH02001150,
scaffold_170,ADMH02000378,ADMH02000378,
scaffold_171,ADMH02000046,ADMH02000046,
scaffold_172,ADMH02000001,ADMH02000001,
scaffold_173,ADMH02000622,ADMH02000622,
scaffold_174,ADMH02001400,ADMH02001400,
scaffold_175,ADMH02001654,ADMH02001654,
scaffold_176,ADMH02001359,ADMH02001359,
scaffold_177,ADMH02001047,ADMH02001047,
scaffold_178,ADMH02001620,ADMH02001620,
scaffold_179,ADMH02000968,ADMH02000968,
scaffold_180,ADMH02000723,ADMH02000723,
scaffold_181,ADMH02000091,ADMH02000091,
scaffold_182,ADMH02000528,ADMH02000528,
scaffold_183,ADMH02000489,ADMH02000489,
scaffold_184,ADMH02000071,ADMH02000071,
scaffold_185,ADMH02001191,ADMH02001191,
scaffold_186,ADMH02001538,ADMH02001538,
scaffold_187,ADMH02001692,ADMH02001692,
scaffold_188,ADMH02002203,ADMH02002203,
scaffold_189,ADMH02001636,ADMH02001636,
scaffold_190,ADMH02000293,ADMH02000293,
scaffold_191,ADMH02002171,ADMH02002171,
scaffold_192,ADMH02002128,ADMH02002128,
scaffold_193,ADMH02002178,ADMH02002178,
scaffold_194,ADMH02001531,ADMH02001531,
scaffold_195,ADMH02001213,ADMH02001213,
scaffold_196,ADMH02000797,ADMH02000797,
scaffold_197,ADMH02002069,ADMH02002069,
scaffold_198,ADMH02000689,ADMH02000689,
scaffold_199,ADMH02001510,ADMH02001510,
scaffold_200,ADMH02001148,ADMH02001148,
scaffold_201,ADMH02001407,ADMH02001407,
scaffold_202,ADMH02001837,ADMH02001837,
scaffold_203,ADMH02002209,ADMH02002209,
scaffold_204,ADMH02001680,ADMH02001680,
scaffold_205,ADMH02001723,ADMH02001723,
scaffold_206,ADMH02001792,ADMH02001792,
scaffold_207,ADMH02000471,ADMH02000471,
scaffold_208,ADMH02001730,ADMH02001730,
scaffold_209,ADMH02000621,ADMH02000621,
scaffold_210,ADMH02000324,ADMH02000324,
scaffold_211,ADMH02001735,ADMH02001735,
scaffold_212,ADMH02000865,ADMH02000865,
scaffold_213,ADMH02002211,ADMH02002211,
scaffold_214,ADMH02001207,ADMH02001207,
scaffold_215,ADMH02000697,ADMH02000697,
scaffold_216,ADMH02001139,ADMH02001139,
scaffold_217,ADMH02000002,ADMH02000002,
scaffold_218,ADMH02000730,ADMH02000730,
scaffold_219,ADMH02001757,ADMH02001757,
scaffold_220,ADMH02001839,ADMH02001839,
scaffold_221,ADMH02000429,ADMH02000429,
scaffold_222,ADMH02000995,ADMH02000995,
scaffold_223,ADMH02002213,ADMH02002213,
scaffold_224,ADMH02002068,ADMH02002068,
scaffold_225,ADMH02001263,ADMH02001263,
scaffold_226,ADMH02001137,ADMH02001137,
scaffold_227,ADMH02001544,ADMH02001544,
scaffold_228,ADMH02002082,ADMH02002082,
scaffold_229,ADMH02000505,ADMH02000505,
scaffold_230,ADMH02001950,ADMH02001950,
scaffold_231,ADMH02001776,ADMH02001776,
scaffold_232,ADMH02002084,ADMH02002084,
scaffold_233,ADMH02000952,ADMH02000952,
scaffold_234,ADMH02000526,ADMH02000526,
scaffold_235,ADMH02000991,ADMH02000991,
scaffold_236,ADMH02001098,ADMH02001098,
scaffold_237,ADMH02001203,ADMH02001203,
scaffold_238,ADMH02001060,ADMH02001060,
scaffold_239,ADMH02001563,ADMH02001563,
scaffold_240,ADMH02001778,ADMH02001778,
scaffold_241,ADMH02000641,ADMH02000641,
scaffold_242,ADMH02001128,ADMH02001128,
scaffold_243,ADMH02001248,ADMH02001248,
scaffold_244,ADMH02001645,ADMH02001645,
scaffold_245,ADMH02000611,ADMH02000611,
scaffold_246,ADMH02001291,ADMH02001291,
scaffold_247,ADMH02000384,ADMH02000384,
scaffold_248,ADMH02001497,ADMH02001497,
scaffold_249,ADMH02000547,ADMH02000547,
scaffold_250,ADMH02000939,ADMH02000939,
scaffold_251,ADMH02001525,ADMH02001525,
scaffold_252,ADMH02001051,ADMH02001051,
scaffold_253,ADMH02002122,ADMH02002122,
scaffold_254,ADMH02001632,ADMH02001632,
scaffold_255,ADMH02000117,ADMH02000117,
scaffold_256,ADMH02001667,ADMH02001667,
scaffold_257,ADMH02000954,ADMH02000954,
scaffold_258,ADMH02000156,ADMH02000156,
scaffold_259,ADMH02000752,ADMH02000752,
scaffold_260,ADMH02000888,ADMH02000888,
scaffold_261,ADMH02000825,ADMH02000825,
scaffold_262,ADMH02001285,ADMH02001285,
scaffold_263,ADMH02001414,ADMH02001414,
scaffold_264,ADMH02000423,ADMH02000423,
scaffold_265,ADMH02001302,ADMH02001302,
scaffold_266,ADMH02000566,ADMH02000566,
scaffold_267,ADMH02002216,ADMH02002216,
scaffold_268,ADMH02002048,ADMH02002048,
scaffold_269,ADMH02000484,ADMH02000484,
scaffold_270,ADMH02000597,ADMH02000597,
scaffold_271,ADMH02001954,ADMH02001954,
scaffold_272,ADMH02001254,ADMH02001254,
scaffold_273,ADMH02000391,ADMH02000391,
scaffold_274,ADMH02001670,ADMH02001670,
scaffold_275,ADMH02002136,ADMH02002136,
scaffold_276,ADMH02000405,ADMH02000405,
scaffold_277,ADMH02001369,ADMH02001369,
scaffold_278,ADMH02001894,ADMH02001894,
scaffold_279,ADMH02001571,ADMH02001571,
scaffold_280,ADMH02001988,ADMH02001988,
scaffold_281,ADMH02000186,ADMH02000186,
scaffold_282,ADMH02001133,ADMH02001133,
scaffold_283,ADMH02001489,ADMH02001489,
scaffold_284,ADMH02002037,ADMH02002037,
scaffold_285,ADMH02001234,ADMH02001234,
scaffold_286,ADMH02002210,ADMH02002210,
scaffold_287,ADMH02001642,ADMH02001642,
scaffold_288,ADMH02000487,ADMH02000487,
scaffold_289,ADMH02002109,ADMH02002109,
scaffold_290,ADMH02001354,ADMH02001354,
scaffold_291,ADMH02000081,ADMH02000081,
scaffold_292,ADMH02001127,ADMH02001127,
scaffold_293,ADMH02000008,ADMH02000008,
scaffold_294,ADMH02000079,ADMH02000079,
scaffold_295,ADMH02002175,ADMH02002175,
scaffold_296,ADMH02000262,ADMH02000262,
scaffold_297,ADMH02001526,ADMH02001526,
scaffold_298,ADMH02000406,ADMH02000406,
scaffold_299,ADMH02002149,ADMH02002149,
scaffold_300,ADMH02001595,ADMH02001595,
scaffold_301,ADMH02000870,ADMH02000870,
scaffold_302,ADMH02000662,ADMH02000662,
scaffold_303,ADMH02000651,ADMH02000651,
scaffold_304,ADMH02001288,ADMH02001288,
scaffold_305,ADMH02002024,ADMH02002024,
scaffold_306,ADMH02001968,ADMH02001968,
scaffold_307,ADMH02001009,ADMH02001009,
scaffold_308,ADMH02001206,ADMH02001206,
scaffold_309,ADMH02001656,ADMH02001656,
scaffold_310,ADMH02002194,ADMH02002194,
scaffold_311,ADMH02000756,ADMH02000756,
scaffold_312,ADMH02000160,ADMH02000160,
scaffold_313,ADMH02001906,ADMH02001906,
scaffold_314,ADMH02000183,ADMH02000183,
scaffold_315,ADMH02001870,ADMH02001870,
scaffold_316,ADMH02001732,ADMH02001732,
scaffold_317,ADMH02000355,ADMH02000355,
scaffold_318,ADMH02001300,ADMH02001300,
scaffold_319,ADMH02000342,ADMH02000342,
scaffold_320,ADMH02000531,ADMH02000531,
scaffold_321,ADMH02000762,ADMH02000762,
scaffold_322,ADMH02000927,ADMH02000927,
scaffold_323,ADMH02001745,ADMH02001745,
scaffold_324,ADMH02001283,ADMH02001283,
scaffold_325,ADMH02001628,ADMH02001628,
scaffold_326,ADMH02001457,ADMH02001457,
scaffold_327,ADMH02000517,ADMH02000517,
scaffold_328,ADMH02000616,ADMH02000616,
scaffold_329,ADMH02001529,ADMH02001529,
scaffold_330,ADMH02000362,ADMH02000362,
scaffold_331,ADMH02001227,ADMH02001227,
scaffold_332,ADMH02000411,ADMH02000411,
scaffold_333,ADMH02000271,ADMH02000271,
scaffold_334,ADMH02000946,ADMH02000946,
scaffold_335,ADMH02001062,ADMH02001062,
scaffold_336,ADMH02002182,ADMH02002182,
scaffold_337,ADMH02000574,ADMH02000574,
scaffold_338,ADMH02001123,ADMH02001123,
scaffold_2164,ADMH02002190,ADMH02002190,
scaffold_340,ADMH02002148,ADMH02002148,
scaffold_341,ADMH02001999,ADMH02001999,
scaffold_342,ADMH02000799,ADMH02000799,
scaffold_343,ADMH02001657,ADMH02001657,
scaffold_344,ADMH02000424,ADMH02000424,
scaffold_345,ADMH02000677,ADMH02000677,
scaffold_346,ADMH02000773,ADMH02000773,
scaffold_347,ADMH02001568,ADMH02001568,
scaffold_348,ADMH02000867,ADMH02000867,
scaffold_349,ADMH02001876,ADMH02001876,
scaffold_350,ADMH02000101,ADMH02000101,
scaffold_351,ADMH02000783,ADMH02000783,
scaffold_352,ADMH02001738,ADMH02001738,
scaffold_353,ADMH02000177,ADMH02000177,
scaffold_354,ADMH02000054,ADMH02000054,
scaffold_355,ADMH02000061,ADMH02000061,
scaffold_356,ADMH02001613,ADMH02001613,
scaffold_357,ADMH02000608,ADMH02000608,
scaffold_358,ADMH02001427,ADMH02001427,
scaffold_359,ADMH02000883,ADMH02000883,
scaffold_360,ADMH02002201,ADMH02002201,
scaffold_361,ADMH02001286,ADMH02001286,
scaffold_362,ADMH02001361,ADMH02001361,
scaffold_363,ADMH02001919,ADMH02001919,
scaffold_364,ADMH02002173,ADMH02002173,
scaffold_365,ADMH02001853,ADMH02001853,
scaffold_366,ADMH02001560,ADMH02001560,
scaffold_367,ADMH02001151,ADMH02001151,
scaffold_368,ADMH02001920,ADMH02001920,
scaffold_369,ADMH02002080,ADMH02002080,
scaffold_370,ADMH02000291,ADMH02000291,
scaffold_371,ADMH02000230,ADMH02000230,
scaffold_372,ADMH02000877,ADMH02000877,
scaffold_373,ADMH02001958,ADMH02001958,
scaffold_374,ADMH02002012,ADMH02002012,
scaffold_375,ADMH02001355,ADMH02001355,
scaffold_376,ADMH02000940,ADMH02000940,
scaffold_377,ADMH02000328,ADMH02000328,
scaffold_378,ADMH02000695,ADMH02000695,
scaffold_379,ADMH02000093,ADMH02000093,
scaffold_380,ADMH02000892,ADMH02000892,
scaffold_381,ADMH02001762,ADMH02001762,
scaffold_2165,ADMH02001491,ADMH02001491,
scaffold_382,ADMH02000687,ADMH02000687,
scaffold_383,ADMH02001663,ADMH02001663,
scaffold_384,ADMH02000300,ADMH02000300,
scaffold_385,ADMH02001473,ADMH02001473,
scaffold_386,ADMH02001287,ADMH02001287,
scaffold_387,ADMH02000984,ADMH02000984,
scaffold_388,ADMH02000448,ADMH02000448,
scaffold_389,ADMH02001117,ADMH02001117,
scaffold_390,ADMH02001217,ADMH02001217,
scaffold_391,ADMH02001768,ADMH02001768,
scaffold_392,ADMH02001799,ADMH02001799,
scaffold_393,ADMH02000275,ADMH02000275,
scaffold_394,ADMH02001520,ADMH02001520,
