current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold282,JH689602,JH689602,
Scaffold283,JH689603,JH689603,
Scaffold284,JH689604,JH689604,
Scaffold285,JH689605,JH689605,
Scaffold286,JH689606,JH689606,
Scaffold287,JH689607,JH689607,
Scaffold288,JH689608,JH689608,
Scaffold289,JH689609,JH689609,
Scaffold290,JH689610,JH689610,
Scaffold291,JH689611,JH689611,
Scaffold292,JH689612,JH689612,
Scaffold293,JH689613,JH689613,
Scaffold294,JH689614,JH689614,
Scaffold295,JH689615,JH689615,
Scaffold296,JH689616,JH689616,
Scaffold297,JH689617,JH689617,
Scaffold298,JH689618,JH689618,
Scaffold299,JH689619,JH689619,
Scaffold300,JH689620,JH689620,
Scaffold301,JH689621,JH689621,
Scaffold302,JH689622,JH689622,
Scaffold303,JH689623,JH689623,
Scaffold304,JH689624,JH689624,
Scaffold305,JH689625,JH689625,
Scaffold306,JH689626,JH689626,
Scaffold307,JH689627,JH689627,
Scaffold308,JH689628,JH689628,
Scaffold309,JH689629,JH689629,
Scaffold310,JH689630,JH689630,
Scaffold311,JH689631,JH689631,
Scaffold312,JH689632,JH689632,
Scaffold313,JH689633,JH689633,
Scaffold314,JH689634,JH689634,
Scaffold315,JH689635,JH689635,
Scaffold316,JH689636,JH689636,
Scaffold317,JH689637,JH689637,
Scaffold318,JH689638,JH689638,
Scaffold319,JH689639,JH689639,
Scaffold320,JH689640,JH689640,
Scaffold321,JH689641,JH689641,
Scaffold322,JH689642,JH689642,
Scaffold323,JH689643,JH689643,
Scaffold324,JH689644,JH689644,
Scaffold325,JH689645,JH689645,
Scaffold326,JH689646,JH689646,
Scaffold327,JH689647,JH689647,
Scaffold328,JH689648,JH689648,
Scaffold329,JH689649,JH689649,
Scaffold330,JH689650,JH689650,
Scaffold331,JH689651,JH689651,
Scaffold332,JH689652,JH689652,
Scaffold333,JH689653,JH689653,
Scaffold334,JH689654,JH689654,
Scaffold335,JH689655,JH689655,
Scaffold336,JH689656,JH689656,
Scaffold337,JH689657,JH689657,
Scaffold338,JH689658,JH689658,
Scaffold339,JH689659,JH689659,
Scaffold340,JH689660,JH689660,
