current seq_region name,new seq_region name,INSDC accession,Notes
RCWQ01000115,RCWQ01000115,RCWQ01000115,
RCWQ01000116,RCWQ01000116,RCWQ01000116,
RCWQ01000117,RCWQ01000117,RCWQ01000117,
RCWQ01000118,RCWQ01000118,RCWQ01000118,
RCWQ01000119,RCWQ01000119,RCWQ01000119,
RCWQ01000120,RCWQ01000120,RCWQ01000120,
RCWQ01000121,RCWQ01000121,RCWQ01000121,
RCWQ01000122,RCWQ01000122,RCWQ01000122,
RCWQ01000123,RCWQ01000123,RCWQ01000123,
RCWQ01000124,RCWQ01000124,RCWQ01000124,
RCWQ01000125,RCWQ01000125,RCWQ01000125,
RCWQ01000126,RCWQ01000126,RCWQ01000126,
RCWQ01000127,RCWQ01000127,RCWQ01000127,
RCWQ01000128,RCWQ01000128,RCWQ01000128,
RCWQ01000129,RCWQ01000129,RCWQ01000129,
RCWQ01000130,RCWQ01000130,RCWQ01000130,
RCWQ01000131,RCWQ01000131,RCWQ01000131,
RCWQ01000132,RCWQ01000132,RCWQ01000132,
RCWQ01000133,RCWQ01000133,RCWQ01000133,
RCWQ01000134,RCWQ01000134,RCWQ01000134,
RCWQ01000135,RCWQ01000135,RCWQ01000135,
RCWQ01000136,RCWQ01000136,RCWQ01000136,
RCWQ01000137,RCWQ01000137,RCWQ01000137,
RCWQ01000138,RCWQ01000138,RCWQ01000138,
RCWQ01000139,RCWQ01000139,RCWQ01000139,
RCWQ01000140,RCWQ01000140,RCWQ01000140,
RCWQ01000141,RCWQ01000141,RCWQ01000141,
RCWQ01000142,RCWQ01000142,RCWQ01000142,
RCWQ01000143,RCWQ01000143,RCWQ01000143,
RCWQ01000144,RCWQ01000144,RCWQ01000144,
RCWQ01000145,RCWQ01000145,RCWQ01000145,
RCWQ01000146,RCWQ01000146,RCWQ01000146,
RCWQ01000147,RCWQ01000147,RCWQ01000147,
RCWQ01000148,RCWQ01000148,RCWQ01000148,
RCWQ01000149,RCWQ01000149,RCWQ01000149,
RCWQ01000150,RCWQ01000150,RCWQ01000150,
RCWQ01000151,RCWQ01000151,RCWQ01000151,
RCWQ01000152,RCWQ01000152,RCWQ01000152,
RCWQ01000153,RCWQ01000153,RCWQ01000153,
RCWQ01000154,RCWQ01000154,RCWQ01000154,
RCWQ01000155,RCWQ01000155,RCWQ01000155,
RCWQ01000156,RCWQ01000156,RCWQ01000156,
RCWQ01000157,RCWQ01000157,RCWQ01000157,
RCWQ01000158,RCWQ01000158,RCWQ01000158,
RCWQ01000159,RCWQ01000159,RCWQ01000159,
RCWQ01000160,RCWQ01000160,RCWQ01000160,
RCWQ01000161,RCWQ01000161,RCWQ01000161,
RCWQ01000162,RCWQ01000162,RCWQ01000162,
RCWQ01000163,RCWQ01000163,RCWQ01000163,
RCWQ01000164,RCWQ01000164,RCWQ01000164,
RCWQ01000165,RCWQ01000165,RCWQ01000165,
RCWQ01000166,RCWQ01000166,RCWQ01000166,
RCWQ01000167,RCWQ01000167,RCWQ01000167,
RCWQ01000168,RCWQ01000168,RCWQ01000168,
RCWQ01000169,RCWQ01000169,RCWQ01000169,
RCWQ01000170,RCWQ01000170,RCWQ01000170,
RCWQ01000171,RCWQ01000171,RCWQ01000171,
RCWQ01000172,RCWQ01000172,RCWQ01000172,
RCWQ01000173,RCWQ01000173,RCWQ01000173,
RCWQ01000174,RCWQ01000174,RCWQ01000174,
RCWQ01000175,RCWQ01000175,RCWQ01000175,
RCWQ01000176,RCWQ01000176,RCWQ01000176,
RCWQ01000177,RCWQ01000177,RCWQ01000177,
RCWQ01000178,RCWQ01000178,RCWQ01000178,
RCWQ01000179,RCWQ01000179,RCWQ01000179,
RCWQ01000180,RCWQ01000180,RCWQ01000180,
RCWQ01000181,RCWQ01000181,RCWQ01000181,
RCWQ01000182,RCWQ01000182,RCWQ01000182,
RCWQ01000183,RCWQ01000183,RCWQ01000183,
RCWQ01000184,RCWQ01000184,RCWQ01000184,
RCWQ01000185,RCWQ01000185,RCWQ01000185,
RCWQ01000186,RCWQ01000186,RCWQ01000186,
RCWQ01000187,RCWQ01000187,RCWQ01000187,
RCWQ01000188,RCWQ01000188,RCWQ01000188,
RCWQ01000189,RCWQ01000189,RCWQ01000189,
RCWQ01000190,RCWQ01000190,RCWQ01000190,
RCWQ01000191,RCWQ01000191,RCWQ01000191,
RCWQ01000192,RCWQ01000192,RCWQ01000192,
RCWQ01000193,RCWQ01000193,RCWQ01000193,
RCWQ01000194,RCWQ01000194,RCWQ01000194,
RCWQ01000195,RCWQ01000195,RCWQ01000195,
RCWQ01000196,RCWQ01000196,RCWQ01000196,
RCWQ01000197,RCWQ01000197,RCWQ01000197,
RCWQ01000198,RCWQ01000198,RCWQ01000198,
RCWQ01000199,RCWQ01000199,RCWQ01000199,
RCWQ01000200,RCWQ01000200,RCWQ01000200,
RCWQ01000201,RCWQ01000201,RCWQ01000201,
RCWQ01000202,RCWQ01000202,RCWQ01000202,
RCWQ01000203,RCWQ01000203,RCWQ01000203,
RCWQ01000204,RCWQ01000204,RCWQ01000204,
RCWQ01000205,RCWQ01000205,RCWQ01000205,
RCWQ01000206,RCWQ01000206,RCWQ01000206,
RCWQ01000207,RCWQ01000207,RCWQ01000207,
RCWQ01000208,RCWQ01000208,RCWQ01000208,
RCWQ01000209,RCWQ01000209,RCWQ01000209,
RCWQ01000210,RCWQ01000210,RCWQ01000210,
RCWQ01000211,RCWQ01000211,RCWQ01000211,
RCWQ01000212,RCWQ01000212,RCWQ01000212,
RCWQ01000213,RCWQ01000213,RCWQ01000213,
RCWQ01000214,RCWQ01000214,RCWQ01000214,
RCWQ01000215,RCWQ01000215,RCWQ01000215,
RCWQ01000216,RCWQ01000216,RCWQ01000216,
RCWQ01000217,RCWQ01000217,RCWQ01000217,
RCWQ01000218,RCWQ01000218,RCWQ01000218,
RCWQ01000219,RCWQ01000219,RCWQ01000219,
RCWQ01000220,RCWQ01000220,RCWQ01000220,
RCWQ01000221,RCWQ01000221,RCWQ01000221,
RCWQ01000222,RCWQ01000222,RCWQ01000222,
RCWQ01000223,RCWQ01000223,RCWQ01000223,
RCWQ01000224,RCWQ01000224,RCWQ01000224,
RCWQ01000225,RCWQ01000225,RCWQ01000225,
RCWQ01000226,RCWQ01000226,RCWQ01000226,
RCWQ01000227,RCWQ01000227,RCWQ01000227,
RCWQ01000228,RCWQ01000228,RCWQ01000228,
RCWQ01000229,RCWQ01000229,RCWQ01000229,
RCWQ01000230,RCWQ01000230,RCWQ01000230,
RCWQ01000231,RCWQ01000231,RCWQ01000231,
RCWQ01000232,RCWQ01000232,RCWQ01000232,
RCWQ01000233,RCWQ01000233,RCWQ01000233,
RCWQ01000234,RCWQ01000234,RCWQ01000234,
RCWQ01000235,RCWQ01000235,RCWQ01000235,
RCWQ01000236,RCWQ01000236,RCWQ01000236,
RCWQ01000237,RCWQ01000237,RCWQ01000237,
RCWQ01000238,RCWQ01000238,RCWQ01000238,
RCWQ01000239,RCWQ01000239,RCWQ01000239,
RCWQ01000240,RCWQ01000240,RCWQ01000240,
RCWQ01000241,RCWQ01000241,RCWQ01000241,
RCWQ01000242,RCWQ01000242,RCWQ01000242,
RCWQ01000243,RCWQ01000243,RCWQ01000243,
RCWQ01000244,RCWQ01000244,RCWQ01000244,
RCWQ01000245,RCWQ01000245,RCWQ01000245,
RCWQ01000246,RCWQ01000246,RCWQ01000246,
RCWQ01000247,RCWQ01000247,RCWQ01000247,
RCWQ01000248,RCWQ01000248,RCWQ01000248,
RCWQ01000249,RCWQ01000249,RCWQ01000249,
RCWQ01000250,RCWQ01000250,RCWQ01000250,
RCWQ01000251,RCWQ01000251,RCWQ01000251,
RCWQ01000252,RCWQ01000252,RCWQ01000252,
RCWQ01000253,RCWQ01000253,RCWQ01000253,
RCWQ01000254,RCWQ01000254,RCWQ01000254,
RCWQ01000255,RCWQ01000255,RCWQ01000255,
RCWQ01000256,RCWQ01000256,RCWQ01000256,
RCWQ01000257,RCWQ01000257,RCWQ01000257,
RCWQ01000258,RCWQ01000258,RCWQ01000258,
RCWQ01000259,RCWQ01000259,RCWQ01000259,
RCWQ01000260,RCWQ01000260,RCWQ01000260,
RCWQ01000261,RCWQ01000261,RCWQ01000261,
RCWQ01000262,RCWQ01000262,RCWQ01000262,
RCWQ01000263,RCWQ01000263,RCWQ01000263,
RCWQ01000264,RCWQ01000264,RCWQ01000264,
RCWQ01000265,RCWQ01000265,RCWQ01000265,
RCWQ01000266,RCWQ01000266,RCWQ01000266,
RCWQ01000267,RCWQ01000267,RCWQ01000267,
RCWQ01000268,RCWQ01000268,RCWQ01000268,
RCWQ01000269,RCWQ01000269,RCWQ01000269,
RCWQ01000270,RCWQ01000270,RCWQ01000270,
RCWQ01000271,RCWQ01000271,RCWQ01000271,
RCWQ01000272,RCWQ01000272,RCWQ01000272,
RCWQ01000273,RCWQ01000273,RCWQ01000273,
RCWQ01000274,RCWQ01000274,RCWQ01000274,
RCWQ01000275,RCWQ01000275,RCWQ01000275,
RCWQ01000276,RCWQ01000276,RCWQ01000276,
RCWQ01000277,RCWQ01000277,RCWQ01000277,
RCWQ01000278,RCWQ01000278,RCWQ01000278,
RCWQ01000279,RCWQ01000279,RCWQ01000279,
RCWQ01000280,RCWQ01000280,RCWQ01000280,
RCWQ01000281,RCWQ01000281,RCWQ01000281,
RCWQ01000282,RCWQ01000282,RCWQ01000282,
RCWQ01000283,RCWQ01000283,RCWQ01000283,
RCWQ01000284,RCWQ01000284,RCWQ01000284,
RCWQ01000285,RCWQ01000285,RCWQ01000285,
RCWQ01000286,RCWQ01000286,RCWQ01000286,
RCWQ01000287,RCWQ01000287,RCWQ01000287,
RCWQ01000288,RCWQ01000288,RCWQ01000288,
RCWQ01000289,RCWQ01000289,RCWQ01000289,
RCWQ01000290,RCWQ01000290,RCWQ01000290,
RCWQ01000291,RCWQ01000291,RCWQ01000291,
RCWQ01000292,RCWQ01000292,RCWQ01000292,
RCWQ01000293,RCWQ01000293,RCWQ01000293,
RCWQ01000294,RCWQ01000294,RCWQ01000294,
RCWQ01000295,RCWQ01000295,RCWQ01000295,
RCWQ01000296,RCWQ01000296,RCWQ01000296,
RCWQ01000297,RCWQ01000297,RCWQ01000297,
RCWQ01000298,RCWQ01000298,RCWQ01000298,
RCWQ01000299,RCWQ01000299,RCWQ01000299,
RCWQ01000300,RCWQ01000300,RCWQ01000300,
RCWQ01000301,RCWQ01000301,RCWQ01000301,
RCWQ01000302,RCWQ01000302,RCWQ01000302,
RCWQ01000303,RCWQ01000303,RCWQ01000303,
RCWQ01000304,RCWQ01000304,RCWQ01000304,
RCWQ01000305,RCWQ01000305,RCWQ01000305,
RCWQ01000306,RCWQ01000306,RCWQ01000306,
RCWQ01000307,RCWQ01000307,RCWQ01000307,
RCWQ01000308,RCWQ01000308,RCWQ01000308,
RCWQ01000309,RCWQ01000309,RCWQ01000309,
RCWQ01000310,RCWQ01000310,RCWQ01000310,
RCWQ01000311,RCWQ01000311,RCWQ01000311,
RCWQ01000312,RCWQ01000312,RCWQ01000312,
RCWQ01000313,RCWQ01000313,RCWQ01000313,
RCWQ01000314,RCWQ01000314,RCWQ01000314,
RCWQ01000315,RCWQ01000315,RCWQ01000315,
RCWQ01000316,RCWQ01000316,RCWQ01000316,
RCWQ01000317,RCWQ01000317,RCWQ01000317,
RCWQ01000318,RCWQ01000318,RCWQ01000318,
RCWQ01000319,RCWQ01000319,RCWQ01000319,
RCWQ01000320,RCWQ01000320,RCWQ01000320,
RCWQ01000321,RCWQ01000321,RCWQ01000321,
RCWQ01000322,RCWQ01000322,RCWQ01000322,
RCWQ01000323,RCWQ01000323,RCWQ01000323,
RCWQ01000324,RCWQ01000324,RCWQ01000324,
RCWQ01000325,RCWQ01000325,RCWQ01000325,
RCWQ01000326,RCWQ01000326,RCWQ01000326,
RCWQ01000327,RCWQ01000327,RCWQ01000327,
RCWQ01000328,RCWQ01000328,RCWQ01000328,
RCWQ01000329,RCWQ01000329,RCWQ01000329,
RCWQ01000330,RCWQ01000330,RCWQ01000330,
RCWQ01000331,RCWQ01000331,RCWQ01000331,
RCWQ01000332,RCWQ01000332,RCWQ01000332,
RCWQ01000333,RCWQ01000333,RCWQ01000333,
RCWQ01000334,RCWQ01000334,RCWQ01000334,
RCWQ01000335,RCWQ01000335,RCWQ01000335,
RCWQ01000336,RCWQ01000336,RCWQ01000336,
RCWQ01000337,RCWQ01000337,RCWQ01000337,
RCWQ01000338,RCWQ01000338,RCWQ01000338,
RCWQ01000339,RCWQ01000339,RCWQ01000339,
RCWQ01000340,RCWQ01000340,RCWQ01000340,
RCWQ01000341,RCWQ01000341,RCWQ01000341,
