current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold536,KK502932,KK502932,
Scaffold537,KK502933,KK502933,
Scaffold538,KK502934,KK502934,
Scaffold539,KK502935,KK502935,
Scaffold540,KK502936,KK502936,
Scaffold541,KK502937,KK502937,
Scaffold542,KK502938,KK502938,
Scaffold543,KK502939,KK502939,
Scaffold544,KK502940,KK502940,
Scaffold545,JMRR01015011,JMRR01015011,
Scaffold546,KK502941,KK502941,
Scaffold547,KK502942,KK502942,
Scaffold548,KK502943,KK502943,
Scaffold549,KK502944,KK502944,
Scaffold550,KK502945,KK502945,
Scaffold551,JMRR01015055,JMRR01015055,
Scaffold552,KK502946,KK502946,
Scaffold553,KK502947,KK502947,
Scaffold554,KK502948,KK502948,
Scaffold555,KK502949,KK502949,
Scaffold556,KK502950,KK502950,
Scaffold557,KK502951,KK502951,
Scaffold558,KK502952,KK502952,
Scaffold559,KK502953,KK502953,
Scaffold560,KK502954,KK502954,
Scaffold561,KK502955,KK502955,
Scaffold562,KK502956,KK502956,
Scaffold563,KK502957,KK502957,
Scaffold564,KK502958,KK502958,
Scaffold565,KK502959,KK502959,
Scaffold566,KK502960,KK502960,
Scaffold567,KK502961,KK502961,
Scaffold568,KK502962,KK502962,
Scaffold569,KK502963,KK502963,
Scaffold570,KK502964,KK502964,
Scaffold571,KK502965,KK502965,
Scaffold572,KK502966,KK502966,
Scaffold573,KK502967,KK502967,
Scaffold574,KK502968,KK502968,
Scaffold575,KK502969,KK502969,
Scaffold576,KK502970,KK502970,
Scaffold577,KK502971,KK502971,
Scaffold578,KK502972,KK502972,
Scaffold579,KK502973,KK502973,
Scaffold580,KK502974,KK502974,
Scaffold581,KK502975,KK502975,
Scaffold582,KK502976,KK502976,
Scaffold583,KK502977,KK502977,
Scaffold584,KK502978,KK502978,
Scaffold585,KK502979,KK502979,
Scaffold586,KK502980,KK502980,
Scaffold587,JMRR01015405,JMRR01015405,
Scaffold588,KK502981,KK502981,
Scaffold589,KK502982,KK502982,
Scaffold590,KK502983,KK502983,
Scaffold591,KK502984,KK502984,
Scaffold592,KK502985,KK502985,
Scaffold593,KK502986,KK502986,
Scaffold594,KK502987,KK502987,
Scaffold595,KK502988,KK502988,
Scaffold596,KK502989,KK502989,
Scaffold597,KK502990,KK502990,
Scaffold598,KK502991,KK502991,
Scaffold599,KK502992,KK502992,
Scaffold600,KK502993,KK502993,
Scaffold601,KK502994,KK502994,
Scaffold602,KK502995,KK502995,
Scaffold603,KK502996,KK502996,
Scaffold604,KK502997,KK502997,
Scaffold605,KK502998,KK502998,
Scaffold606,KK502999,KK502999,
Scaffold607,KK503000,KK503000,
Scaffold608,KK503001,KK503001,
Scaffold609,KK503002,KK503002,
Scaffold610,KK503003,KK503003,
Scaffold611,KK503004,KK503004,
Scaffold612,KK503005,KK503005,
Scaffold613,KK503006,KK503006,
Scaffold614,KK503007,KK503007,
Scaffold615,KK503008,KK503008,
Scaffold616,KK503009,KK503009,
Scaffold617,KK503010,KK503010,
Scaffold618,KK503011,KK503011,
Scaffold619,KK503012,KK503012,
Scaffold620,KK503013,KK503013,
Scaffold621,KK503014,KK503014,
Scaffold622,KK503015,KK503015,
Scaffold623,KK503016,KK503016,
Scaffold624,KK503017,KK503017,
Scaffold625,KK503018,KK503018,
Scaffold626,KK503019,KK503019,
Scaffold627,KK503020,KK503020,
Scaffold628,KK503021,KK503021,
Scaffold629,KK503022,KK503022,
Scaffold630,KK503023,KK503023,
Scaffold631,KK503024,KK503024,
Scaffold632,KK503025,KK503025,
Scaffold633,KK503026,KK503026,
Scaffold634,KK503027,KK503027,
Scaffold635,KK503028,KK503028,
Scaffold636,KK503029,KK503029,
Scaffold637,KK503030,KK503030,
Scaffold638,KK503031,KK503031,
Scaffold639,KK503032,KK503032,
Scaffold640,KK503033,KK503033,
Scaffold641,KK503034,KK503034,
Scaffold642,KK503035,KK503035,
Scaffold643,KK503036,KK503036,
Scaffold644,KK503037,KK503037,
Scaffold645,KK503038,KK503038,
Scaffold646,KK503039,KK503039,
Scaffold647,KK503040,KK503040,
Scaffold648,KK503041,KK503041,
Scaffold649,KK503042,KK503042,
Scaffold650,KK503043,KK503043,
Scaffold651,KK503044,KK503044,
Scaffold652,KK503045,KK503045,
Scaffold653,KK503046,KK503046,
Scaffold654,KK503047,KK503047,
Scaffold655,KK503048,KK503048,
Scaffold656,KK503049,KK503049,
Scaffold657,KK503050,KK503050,
Scaffold658,KK503051,KK503051,
Scaffold659,KK503052,KK503052,
Scaffold660,KK503053,KK503053,
Scaffold661,KK503054,KK503054,
Scaffold662,KK503055,KK503055,
Scaffold663,KK503056,KK503056,
Scaffold664,KK503057,KK503057,
Scaffold665,KK503058,KK503058,
Scaffold666,KK503059,KK503059,
Scaffold667,KK503060,KK503060,
Scaffold668,KK503061,KK503061,
Scaffold669,KK503062,KK503062,
Scaffold670,KK503063,KK503063,
Scaffold671,KK503064,KK503064,
Scaffold672,KK503065,KK503065,
Scaffold673,KK503066,KK503066,
Scaffold674,KK503067,KK503067,
Scaffold675,KK503068,KK503068,
Scaffold676,KK503069,KK503069,
Scaffold677,KK503070,KK503070,
Scaffold678,KK503071,KK503071,
Scaffold679,KK503072,KK503072,
Scaffold680,KK503073,KK503073,
Scaffold681,KK503074,KK503074,
Scaffold682,KK503075,KK503075,
Scaffold683,KK503076,KK503076,
Scaffold684,KK503077,KK503077,
Scaffold685,KK503078,KK503078,
Scaffold686,KK503079,KK503079,
Scaffold687,KK503080,KK503080,
Scaffold688,JMRR01016204,JMRR01016204,
Scaffold689,KK503081,KK503081,
Scaffold690,KK503082,KK503082,
Scaffold691,KK503083,KK503083,
Scaffold692,KK503084,KK503084,
Scaffold693,KK503085,KK503085,
