current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold176,KK351187,KK351187,
Scaffold177,KK351188,KK351188,
Scaffold178,KK351189,KK351189,
Scaffold179,KK351190,KK351190,
Scaffold180,KK351191,KK351191,
Scaffold181,KK351192,KK351192,
Scaffold182,KK351193,KK351193,
Scaffold183,KK351194,KK351194,
Scaffold184,KK351195,KK351195,
Scaffold185,KK351196,KK351196,
Scaffold186,KK351197,KK351197,
Scaffold187,KK351198,KK351198,
Scaffold188,KK351199,KK351199,
Scaffold189,KK351200,KK351200,
Scaffold190,KK351201,KK351201,
Scaffold191,KK351202,KK351202,
Scaffold192,KK351203,KK351203,
Scaffold193,KK351204,KK351204,
Scaffold194,KK351205,KK351205,
Scaffold195,KK351206,KK351206,
Scaffold196,KK351207,KK351207,
Scaffold197,KK351208,KK351208,
Scaffold198,KK351209,KK351209,
Scaffold199,KK351210,KK351210,
Scaffold200,KK351211,KK351211,
Scaffold201,KK351212,KK351212,
Scaffold202,KK351213,KK351213,
Scaffold203,KK351214,KK351214,
Scaffold204,KK351215,KK351215,
Scaffold205,KK351216,KK351216,
Scaffold206,KK351217,KK351217,
Scaffold207,KK351218,KK351218,
Scaffold208,KK351219,KK351219,
Scaffold209,KK351220,KK351220,
Scaffold210,KK351221,KK351221,
Scaffold211,KK351222,KK351222,
Scaffold212,KK351223,KK351223,
Scaffold213,KK351224,KK351224,
Scaffold214,KK351225,KK351225,
Scaffold215,KK351226,KK351226,
Scaffold216,KK351227,KK351227,
Scaffold217,KK351228,KK351228,
Scaffold218,KK351229,KK351229,
Scaffold219,KK351230,KK351230,
Scaffold220,KK351231,KK351231,
Scaffold221,KK351232,KK351232,
Scaffold222,KK351233,KK351233,
Scaffold223,KK351234,KK351234,
Scaffold224,KK351235,KK351235,
Scaffold225,KK351236,KK351236,
Scaffold226,KK351237,KK351237,
Scaffold227,KK351238,KK351238,
Scaffold228,KK351239,KK351239,
Scaffold229,KK351240,KK351240,
Scaffold230,KK351241,KK351241,
Scaffold231,KK351242,KK351242,
Scaffold232,KK351243,KK351243,
Scaffold233,KK351244,KK351244,
Scaffold234,KK351245,KK351245,
Scaffold235,KK351246,KK351246,
Scaffold236,KK351247,KK351247,
Scaffold237,KK351248,KK351248,
Scaffold238,KK351249,KK351249,
Scaffold239,KK351250,KK351250,
Scaffold240,KK351251,KK351251,
Scaffold241,KK351252,KK351252,
Scaffold242,KK351253,KK351253,
Scaffold243,KK351254,KK351254,
Scaffold244,KK351255,KK351255,
Scaffold245,KK351256,KK351256,
Scaffold246,KK351257,KK351257,
Scaffold247,KK351258,KK351258,
Scaffold248,KK351259,KK351259,
Scaffold249,KK351260,KK351260,
Scaffold250,KK351261,KK351261,
Scaffold251,KK351262,KK351262,
Scaffold252,KK351263,KK351263,
Scaffold253,KK351264,KK351264,
Scaffold254,KK351265,KK351265,
Scaffold255,KK351266,KK351266,
Scaffold256,KK351267,KK351267,
Scaffold257,KK351268,KK351268,
Scaffold258,KK351269,KK351269,
Scaffold259,KK351270,KK351270,
Scaffold260,KK351271,KK351271,
Scaffold261,KK351272,KK351272,
Scaffold262,KK351273,KK351273,
Scaffold263,KK351274,KK351274,
Scaffold264,KK351275,KK351275,
Scaffold265,KK351276,KK351276,
Scaffold266,KK351277,KK351277,
Scaffold267,KK351278,KK351278,
Scaffold268,KK351279,KK351279,
Scaffold269,KK351280,KK351280,
Scaffold270,KK351281,KK351281,
Scaffold271,KK351282,KK351282,
Scaffold272,KK351283,KK351283,
Scaffold273,KK351284,KK351284,
Scaffold274,KK351285,KK351285,
Scaffold275,KK351286,KK351286,
Scaffold276,KK351287,KK351287,
Scaffold277,KK351288,KK351288,
Scaffold278,KK351289,KK351289,
Scaffold279,KK351290,KK351290,
Scaffold280,KK351291,KK351291,
Scaffold281,KK351292,KK351292,
Scaffold282,KK351293,KK351293,
Scaffold283,KK351294,KK351294,
Scaffold284,KK351295,KK351295,
Scaffold285,KK351296,KK351296,
Scaffold286,KK351297,KK351297,
Scaffold287,KK351298,KK351298,
Scaffold288,KK351299,KK351299,
Scaffold289,KK351300,KK351300,
Scaffold290,KK351301,KK351301,
Scaffold291,KK351302,KK351302,
Scaffold292,KK351303,KK351303,
Scaffold293,KK351304,KK351304,
Scaffold294,KK351305,KK351305,
Scaffold295,KK351306,KK351306,
Scaffold296,KK351307,KK351307,
Scaffold297,KK351308,KK351308,
Scaffold298,KK351309,KK351309,
Scaffold299,KK351310,KK351310,
