current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold251,KK500012,KK500012,
Scaffold252,KK500013,KK500013,
Scaffold253,KK500014,KK500014,
Scaffold254,KK500015,KK500015,
Scaffold255,KK500016,KK500016,
Scaffold256,KK500017,KK500017,
Scaffold257,KK500018,KK500018,
Scaffold258,KK500019,KK500019,
Scaffold259,KK500020,KK500020,
Scaffold260,KK500021,KK500021,
Scaffold261,KK500022,KK500022,
Scaffold262,KK500023,KK500023,
Scaffold263,KK500024,KK500024,
Scaffold264,KK500025,KK500025,
Scaffold265,KK500026,KK500026,
Scaffold266,KK500027,KK500027,
Scaffold267,KK500028,KK500028,
Scaffold268,KK500029,KK500029,
Scaffold269,KK500030,KK500030,
Scaffold270,KK500031,KK500031,
Scaffold271,KK500032,KK500032,
Scaffold272,KK500033,KK500033,
Scaffold273,KK500034,KK500034,
Scaffold274,KK500035,KK500035,
Scaffold275,KK500036,KK500036,
Scaffold276,KK500037,KK500037,
Scaffold277,KK500038,KK500038,
Scaffold278,KK500039,KK500039,
Scaffold279,JMRQ01003306,JMRQ01003306,
Scaffold280,KK500040,KK500040,
Scaffold281,KK500041,KK500041,
Scaffold282,KK500042,KK500042,
Scaffold283,KK500043,KK500043,
Scaffold284,KK500044,KK500044,
Scaffold285,KK500045,KK500045,
Scaffold286,KK500046,KK500046,
Scaffold287,KK500047,KK500047,
Scaffold288,KK500048,KK500048,
Scaffold289,KK500049,KK500049,
Scaffold290,KK500050,KK500050,
Scaffold291,KK500051,KK500051,
Scaffold292,KK500052,KK500052,
Scaffold293,KK500053,KK500053,
Scaffold294,KK500054,KK500054,
Scaffold295,KK500055,KK500055,
Scaffold296,KK500056,KK500056,
Scaffold297,KK500057,KK500057,
Scaffold298,KK500058,KK500058,
Scaffold299,KK500059,KK500059,
Scaffold300,KK500060,KK500060,
Scaffold301,KK500061,KK500061,
Scaffold302,KK500062,KK500062,
Scaffold303,KK500063,KK500063,
Scaffold304,KK500064,KK500064,
Scaffold305,KK500065,KK500065,
Scaffold306,KK500066,KK500066,
Scaffold307,KK500067,KK500067,
Scaffold308,KK500068,KK500068,
Scaffold309,KK500069,KK500069,
Scaffold310,KK500070,KK500070,
Scaffold311,KK500071,KK500071,
Scaffold312,KK500072,KK500072,
Scaffold313,KK500073,KK500073,
Scaffold314,KK500074,KK500074,
Scaffold315,KK500075,KK500075,
Scaffold316,KK500076,KK500076,
Scaffold317,KK500077,KK500077,
Scaffold318,JMRQ01003692,JMRQ01003692,
Scaffold319,KK500078,KK500078,
Scaffold320,KK500079,KK500079,
Scaffold321,KK500080,KK500080,
Scaffold322,KK500081,KK500081,
Scaffold323,KK500082,KK500082,
Scaffold324,KK500083,KK500083,
Scaffold325,KK500084,KK500084,
Scaffold326,KK500085,KK500085,
Scaffold327,KK500086,KK500086,
Scaffold328,KK500087,KK500087,
Scaffold329,KK500088,KK500088,
Scaffold330,KK500089,KK500089,
Scaffold331,KK500090,KK500090,
Scaffold332,KK500091,KK500091,
Scaffold333,KK500092,KK500092,
Scaffold334,KK500093,KK500093,
Scaffold335,KK500094,KK500094,
Scaffold336,KK500095,KK500095,
Scaffold337,KK500096,KK500096,
Scaffold338,KK500097,KK500097,
Scaffold339,KK500098,KK500098,
Scaffold340,KK500099,KK500099,
Scaffold341,KK500100,KK500100,
Scaffold342,KK500101,KK500101,
Scaffold343,KK500102,KK500102,
Scaffold344,KK500103,KK500103,
Scaffold345,KK500104,KK500104,
Scaffold346,JMRQ01003892,JMRQ01003892,
Scaffold347,KK500105,KK500105,
Scaffold348,KK500106,KK500106,
Scaffold349,KK500107,KK500107,
Scaffold350,KK500108,KK500108,
Scaffold351,KK500109,KK500109,
Scaffold352,KK500110,KK500110,
Scaffold353,KK500111,KK500111,
