current seq_region name,new seq_region name,INSDC accession,Notes
Scaffold10164,AQPM01039736,AQPM01039736,
Scaffold10165,AQPM01039737,AQPM01039737,
Scaffold10166,AQPM01039738,AQPM01039738,
Scaffold10167,AQPM01039739,AQPM01039739,
Scaffold10168,AQPM01039740,AQPM01039740,
Scaffold10169,AQPM01039741,AQPM01039741,
Scaffold1017,KB854209,KB854209,
Scaffold10170,AQPM01039742,AQPM01039742,
Scaffold10171,AQPM01039743,AQPM01039743,
Scaffold10172,AQPM01039744,AQPM01039744,
Scaffold10173,AQPM01039745,AQPM01039745,
Scaffold10174,AQPM01039746,AQPM01039746,
Scaffold10175,AQPM01039747,AQPM01039747,
Scaffold10176,AQPM01039748,AQPM01039748,
Scaffold10177,AQPM01039749,AQPM01039749,
Scaffold10178,AQPM01039750,AQPM01039750,
Scaffold10179,AQPM01039751,AQPM01039751,
Scaffold1018,KB854210,KB854210,
Scaffold10180,AQPM01039752,AQPM01039752,
Scaffold10181,AQPM01039753,AQPM01039753,
Scaffold10182,AQPM01039754,AQPM01039754,
Scaffold10183,AQPM01039755,AQPM01039755,
Scaffold10184,AQPM01039756,AQPM01039756,
Scaffold10185,AQPM01039757,AQPM01039757,
Scaffold10186,AQPM01039758,AQPM01039758,
Scaffold10187,AQPM01039759,AQPM01039759,
Scaffold10188,AQPM01039760,AQPM01039760,
Scaffold10189,AQPM01039761,AQPM01039761,
Scaffold1019,KB854211,KB854211,
Scaffold10190,AQPM01039762,AQPM01039762,
Scaffold10191,AQPM01039763,AQPM01039763,
Scaffold10192,AQPM01039764,AQPM01039764,
Scaffold10193,AQPM01039765,AQPM01039765,
Scaffold10194,AQPM01039766,AQPM01039766,
Scaffold10195,AQPM01039767,AQPM01039767,
Scaffold10196,AQPM01039768,AQPM01039768,
Scaffold10197,AQPM01039769,AQPM01039769,
Scaffold10198,AQPM01039770,AQPM01039770,
Scaffold10199,AQPM01039771,AQPM01039771,
Scaffold102,KB854212,KB854212,
Scaffold1020,KB854213,KB854213,
Scaffold10200,AQPM01039772,AQPM01039772,
Scaffold10201,AQPM01039773,AQPM01039773,
Scaffold10202,AQPM01039774,AQPM01039774,
Scaffold10203,AQPM01039775,AQPM01039775,
Scaffold10204,AQPM01039776,AQPM01039776,
Scaffold10205,AQPM01039777,AQPM01039777,
Scaffold10206,AQPM01039778,AQPM01039778,
Scaffold10207,AQPM01039779,AQPM01039779,
Scaffold10208,AQPM01039780,AQPM01039780,
Scaffold10209,AQPM01039781,AQPM01039781,
Scaffold1021,KB854214,KB854214,
Scaffold10210,AQPM01039782,AQPM01039782,
Scaffold10211,AQPM01039783,AQPM01039783,
Scaffold10212,AQPM01039784,AQPM01039784,
Scaffold10213,AQPM01039785,AQPM01039785,
Scaffold10214,AQPM01039786,AQPM01039786,
Scaffold10215,AQPM01039787,AQPM01039787,
Scaffold10216,AQPM01039788,AQPM01039788,
Scaffold10217,AQPM01039789,AQPM01039789,
Scaffold10218,AQPM01039790,AQPM01039790,
Scaffold10219,AQPM01039791,AQPM01039791,
Scaffold1022,KB854215,KB854215,
Scaffold10220,AQPM01039792,AQPM01039792,
Scaffold10221,AQPM01039793,AQPM01039793,
Scaffold10222,AQPM01039794,AQPM01039794,
Scaffold10223,AQPM01039795,AQPM01039795,
Scaffold10224,AQPM01039796,AQPM01039796,
Scaffold10225,AQPM01039797,AQPM01039797,
Scaffold10226,AQPM01039798,AQPM01039798,
Scaffold10227,AQPM01039799,AQPM01039799,
Scaffold10228,AQPM01039800,AQPM01039800,
Scaffold10229,AQPM01039801,AQPM01039801,
Scaffold1023,KB854216,KB854216,
Scaffold10230,AQPM01039802,AQPM01039802,
Scaffold10231,AQPM01039803,AQPM01039803,
Scaffold10232,AQPM01039804,AQPM01039804,
Scaffold10233,AQPM01039805,AQPM01039805,
Scaffold10234,AQPM01039806,AQPM01039806,
Scaffold10235,AQPM01039807,AQPM01039807,
Scaffold10236,AQPM01039808,AQPM01039808,
Scaffold10237,AQPM01039809,AQPM01039809,
Scaffold10238,AQPM01039810,AQPM01039810,
Scaffold10239,AQPM01039811,AQPM01039811,
Scaffold1024,KB854217,KB854217,
Scaffold10240,AQPM01039812,AQPM01039812,
Scaffold10241,AQPM01039813,AQPM01039813,
Scaffold10242,AQPM01039814,AQPM01039814,
Scaffold10243,AQPM01039815,AQPM01039815,
Scaffold10244,AQPM01039816,AQPM01039816,
Scaffold10245,AQPM01039817,AQPM01039817,
Scaffold10246,AQPM01039818,AQPM01039818,
Scaffold10247,AQPM01039819,AQPM01039819,
Scaffold10248,AQPM01039820,AQPM01039820,
Scaffold10249,AQPM01039821,AQPM01039821,
Scaffold1025,KB854218,KB854218,
Scaffold10250,AQPM01039822,AQPM01039822,
Scaffold10251,AQPM01039823,AQPM01039823,
Scaffold10252,AQPM01039824,AQPM01039824,
Scaffold10253,AQPM01039825,AQPM01039825,
Scaffold10254,AQPM01039826,AQPM01039826,
Scaffold10255,AQPM01039827,AQPM01039827,
Scaffold10256,AQPM01039828,AQPM01039828,
Scaffold10257,AQPM01039829,AQPM01039829,
Scaffold10258,AQPM01039830,AQPM01039830,
Scaffold10259,AQPM01039831,AQPM01039831,
Scaffold1026,KB854219,KB854219,
Scaffold10260,AQPM01039832,AQPM01039832,
Scaffold10261,AQPM01039833,AQPM01039833,
Scaffold10262,AQPM01039834,AQPM01039834,
Scaffold10263,AQPM01039835,AQPM01039835,
Scaffold10264,AQPM01039836,AQPM01039836,
Scaffold10265,AQPM01039837,AQPM01039837,
Scaffold10266,AQPM01039838,AQPM01039838,
Scaffold10267,AQPM01039839,AQPM01039839,
Scaffold10268,AQPM01039840,AQPM01039840,
Scaffold10269,AQPM01039841,AQPM01039841,
Scaffold1027,KB854220,KB854220,
Scaffold10270,AQPM01039842,AQPM01039842,
Scaffold10271,AQPM01039843,AQPM01039843,
Scaffold10272,AQPM01039844,AQPM01039844,
Scaffold10273,AQPM01039845,AQPM01039845,
Scaffold10274,AQPM01039846,AQPM01039846,
Scaffold10275,AQPM01039847,AQPM01039847,
Scaffold10276,AQPM01039848,AQPM01039848,
Scaffold10277,AQPM01039849,AQPM01039849,
Scaffold10278,AQPM01039850,AQPM01039850,
Scaffold10279,AQPM01039851,AQPM01039851,
Scaffold1028,KB854221,KB854221,
Scaffold10280,AQPM01039852,AQPM01039852,
Scaffold10281,AQPM01039853,AQPM01039853,
Scaffold10282,AQPM01039854,AQPM01039854,
Scaffold10283,AQPM01039855,AQPM01039855,
Scaffold10284,AQPM01039856,AQPM01039856,
Scaffold10285,AQPM01039857,AQPM01039857,
Scaffold10286,AQPM01039858,AQPM01039858,
Scaffold10287,AQPM01039859,AQPM01039859,
Scaffold10288,AQPM01039860,AQPM01039860,
Scaffold10289,AQPM01039861,AQPM01039861,
Scaffold1029,KB854222,KB854222,
Scaffold10290,AQPM01039862,AQPM01039862,
Scaffold10291,AQPM01039863,AQPM01039863,
Scaffold10292,AQPM01039864,AQPM01039864,
Scaffold10293,AQPM01039865,AQPM01039865,
Scaffold10294,AQPM01039866,AQPM01039866,
Scaffold10295,AQPM01039867,AQPM01039867,
Scaffold10296,AQPM01039868,AQPM01039868,
Scaffold10297,AQPM01039869,AQPM01039869,
Scaffold10298,AQPM01039870,AQPM01039870,
Scaffold10299,AQPM01039871,AQPM01039871,
Scaffold103,KB854223,KB854223,
Scaffold1030,KB854224,KB854224,
Scaffold10300,AQPM01039872,AQPM01039872,
Scaffold10301,AQPM01039873,AQPM01039873,
Scaffold10302,AQPM01039874,AQPM01039874,
Scaffold10303,AQPM01039875,AQPM01039875,
Scaffold10304,AQPM01039876,AQPM01039876,
Scaffold10305,AQPM01039877,AQPM01039877,
Scaffold10306,AQPM01039878,AQPM01039878,
Scaffold10307,AQPM01039879,AQPM01039879,
Scaffold10308,AQPM01039880,AQPM01039880,
Scaffold10309,AQPM01039881,AQPM01039881,
Scaffold1031,KB854225,KB854225,
Scaffold10310,AQPM01039882,AQPM01039882,
Scaffold10311,AQPM01039883,AQPM01039883,
Scaffold10312,AQPM01039884,AQPM01039884,
Scaffold10313,AQPM01039885,AQPM01039885,
Scaffold10314,AQPM01039886,AQPM01039886,
Scaffold10315,AQPM01039887,AQPM01039887,
Scaffold10316,AQPM01039888,AQPM01039888,
Scaffold10317,AQPM01039889,AQPM01039889,
Scaffold10318,AQPM01039890,AQPM01039890,
Scaffold10319,AQPM01039891,AQPM01039891,
Scaffold1032,KB854226,KB854226,
Scaffold10320,AQPM01039892,AQPM01039892,
Scaffold10321,AQPM01039893,AQPM01039893,
Scaffold10322,AQPM01039894,AQPM01039894,
Scaffold10323,AQPM01039895,AQPM01039895,
Scaffold10324,AQPM01039896,AQPM01039896,
Scaffold10325,AQPM01039897,AQPM01039897,
Scaffold10326,AQPM01039898,AQPM01039898,
Scaffold10327,AQPM01039899,AQPM01039899,
Scaffold10328,AQPM01039900,AQPM01039900,
Scaffold10329,AQPM01039901,AQPM01039901,
Scaffold1033,KB854227,KB854227,
Scaffold10330,AQPM01039902,AQPM01039902,
Scaffold10331,AQPM01039903,AQPM01039903,
Scaffold10332,AQPM01039904,AQPM01039904,
Scaffold10333,AQPM01039905,AQPM01039905,
Scaffold10334,AQPM01039906,AQPM01039906,
Scaffold10335,AQPM01039907,AQPM01039907,
Scaffold10336,AQPM01039908,AQPM01039908,
Scaffold10337,AQPM01039909,AQPM01039909,
Scaffold10338,AQPM01039910,AQPM01039910,
Scaffold10339,AQPM01039911,AQPM01039911,
Scaffold1034,KB854228,KB854228,
Scaffold10340,AQPM01039912,AQPM01039912,
Scaffold10341,AQPM01039913,AQPM01039913,
Scaffold10342,AQPM01039914,AQPM01039914,
Scaffold10343,AQPM01039915,AQPM01039915,
Scaffold10344,AQPM01039916,AQPM01039916,
Scaffold10345,AQPM01039917,AQPM01039917,
Scaffold10346,AQPM01039918,AQPM01039918,
Scaffold10347,AQPM01039919,AQPM01039919,
Scaffold10348,AQPM01039920,AQPM01039920,
Scaffold10349,AQPM01039921,AQPM01039921,
Scaffold1035,KB854229,KB854229,
Scaffold10350,AQPM01039922,AQPM01039922,
Scaffold10351,AQPM01039923,AQPM01039923,
Scaffold10352,AQPM01039924,AQPM01039924,
Scaffold10353,AQPM01039925,AQPM01039925,
Scaffold10354,AQPM01039926,AQPM01039926,
Scaffold10355,AQPM01039927,AQPM01039927,
Scaffold10356,AQPM01039928,AQPM01039928,
Scaffold10357,AQPM01039929,AQPM01039929,
Scaffold10358,AQPM01039930,AQPM01039930,
Scaffold10359,AQPM01039931,AQPM01039931,
Scaffold1036,KB854230,KB854230,
Scaffold10360,AQPM01039932,AQPM01039932,
Scaffold10361,AQPM01039933,AQPM01039933,
Scaffold10362,AQPM01039934,AQPM01039934,
Scaffold10363,AQPM01039935,AQPM01039935,
Scaffold10364,AQPM01039936,AQPM01039936,
Scaffold10365,AQPM01039937,AQPM01039937,
Scaffold10366,AQPM01039938,AQPM01039938,
Scaffold10367,AQPM01039939,AQPM01039939,
Scaffold10368,AQPM01039940,AQPM01039940,
Scaffold10369,AQPM01039941,AQPM01039941,
Scaffold1037,KB854231,KB854231,
Scaffold10370,AQPM01039942,AQPM01039942,
Scaffold10371,AQPM01039943,AQPM01039943,
Scaffold10372,AQPM01039944,AQPM01039944,
Scaffold10373,AQPM01039945,AQPM01039945,
Scaffold10374,AQPM01039946,AQPM01039946,
Scaffold10375,AQPM01039947,AQPM01039947,
Scaffold10376,AQPM01039948,AQPM01039948,
Scaffold10377,AQPM01039949,AQPM01039949,
Scaffold10378,AQPM01039950,AQPM01039950,
Scaffold10379,AQPM01039951,AQPM01039951,
Scaffold1038,KB854232,KB854232,
Scaffold10380,AQPM01039952,AQPM01039952,
Scaffold10381,AQPM01039953,AQPM01039953,
Scaffold10382,AQPM01039954,AQPM01039954,
Scaffold10383,AQPM01039955,AQPM01039955,
Scaffold10384,AQPM01039956,AQPM01039956,
Scaffold10385,AQPM01039957,AQPM01039957,
Scaffold10386,AQPM01039958,AQPM01039958,
Scaffold10387,AQPM01039959,AQPM01039959,
Scaffold10388,AQPM01039960,AQPM01039960,
Scaffold10389,AQPM01039961,AQPM01039961,
Scaffold1039,KB854233,KB854233,
Scaffold10390,AQPM01039962,AQPM01039962,
Scaffold10391,AQPM01039963,AQPM01039963,
Scaffold10392,AQPM01039964,AQPM01039964,
Scaffold10393,AQPM01039965,AQPM01039965,
Scaffold10394,AQPM01039966,AQPM01039966,
Scaffold10395,AQPM01039967,AQPM01039967,
Scaffold10396,AQPM01039968,AQPM01039968,
Scaffold10397,AQPM01039969,AQPM01039969,
Scaffold10398,AQPM01039970,AQPM01039970,
Scaffold10399,AQPM01039971,AQPM01039971,
Scaffold104,KB854234,KB854234,
Scaffold1040,KB854235,KB854235,
Scaffold10400,AQPM01039972,AQPM01039972,
Scaffold10401,AQPM01039973,AQPM01039973,
Scaffold10402,AQPM01039974,AQPM01039974,
Scaffold10403,AQPM01039975,AQPM01039975,
Scaffold10404,AQPM01039976,AQPM01039976,
Scaffold10405,AQPM01039977,AQPM01039977,
Scaffold10406,AQPM01039978,AQPM01039978,
Scaffold10407,AQPM01039979,AQPM01039979,
Scaffold10408,AQPM01039980,AQPM01039980,
Scaffold10409,AQPM01039981,AQPM01039981,
Scaffold1041,KB854236,KB854236,
Scaffold10410,AQPM01039982,AQPM01039982,
Scaffold10411,AQPM01039983,AQPM01039983,
Scaffold10412,AQPM01039984,AQPM01039984,
Scaffold10413,AQPM01039985,AQPM01039985,
Scaffold10414,AQPM01039986,AQPM01039986,
Scaffold10415,AQPM01039987,AQPM01039987,
Scaffold10416,AQPM01039988,AQPM01039988,
Scaffold10417,AQPM01039989,AQPM01039989,
